,created_at,tweet,lang,favourites_count,retweet_count,verified,polarity,Emotion
2284,2020-04-16T18:02:51Z,"We Knew It! 😤 #Lockdown Until May 7th! 💪🏼😷🙏🏼🇬🇧☣ #COVID19
#UK #LockdownExtended ",en,360842,0,False,Positive,Fear
2285,2020-04-16T19:12:57Z,"3786 New Infection For The Italian's! 💪🏼😷🙏🏼🇳🇬☣ #COVID19 #Italy
",en,360842,0,False,Positive,Surprise
2286,2020-04-16T20:34:10Z,2500 Deaths In ONE Day! 💪🏼😷🙏🏼🇺🇲☣ #COVID19 #USA ,en,360842,0,False,Positive,Fear
2287,2020-04-16T08:42:30Z,"We need #MentalHealth support now more than ever #Isolation #Quarantine #LockDown #CoViD19 #Coronavirus
",en,359515,0,False,Positive,Fear
2288,2020-04-16T08:44:05Z,"This situation is making me insane to be honest #Isolation #Quarantine #LockDown #MentalHealth #Health #CoViD19 #Coronavirus
",en,359515,0,False,Positive,Fear
2289,2020-04-16T08:45:28Z,"#Isolation #Quarantine or #LockDown is really affecting people's #MentalHealth #Health #CoViD19 #Coronavirus
",en,359515,0,False,Positive,Fear
2290,2020-04-16T20:31:35Z,"If you've been home, AWL THIS TIME, and have yet to attempt to make a DIY mask??

I BETTER NOT SEE YOU FIXING YA MOUF, TALMINBOUT ""REOPENING 'MURICA"".

Get the hell away from me, you walking DISEASE VECTOR

#StayAtHome 
#COVID19 
#FlattenTheCurve 
#ReopenAmerica 🤬🤢🤬 ",en,357057,0,False,Positive,Fear
2291,2020-04-16T18:07:36Z,"@UmaruSanda 
Good Evening Umaru, 

Where is the money for the free electricity packages going to come from? ECG is already indebted.

Ghanaians must be ready to pay higher after this #COVID19 pandemic is finally over. @Citi973
#CitiNewsroom
#StaySafe
#StayAtHome #StayHome",en,356933,0,False,Positive,Fear
2292,2020-04-16T21:10:29Z,"@efiaodo1 @NAkufoAddo Will never touch that affordable housing project built by @JDMahama 

#StayAtHome #COVID19 ",en,356932,2,False,Positive,Fear
2293,2020-04-16T11:47:30Z,"Throwback... @NAkufoAddo saluting @JDMahama then but he can't do same TODAY! 

#UniteAgainstCOVID19 #StayAtHome #StayHome #StaySafe #lockdown #coronavirus ",en,356805,14,False,Positive,Fear
2294,2020-04-16T09:31:53Z,"#Kenkey party loading
#Coded location ...
You organise kenkey party for taking LOAN.  Celebration of mediocrity.  What is wrong with @NAkufoAddo and his @NPP_GH government? 

#lockdown #StayAtHome #Stayhome #CitiCBS #JoySMS #COVID19 #Covid_19 ",en,356735,6,False,Positive,Fear
2295,2020-04-16T11:19:36Z,"@JDMahama advocates reduction in cost of airtime and data for students . 

#UniteAgainstCOVID19 
#lockdown #COVID19 #StayAtHome #StayHome #Covid_19 #coronavirus ",en,356726,2,False,Positive,Fear
2296,2020-04-16T20:01:15Z,So... no one is talking about @realdonaldtrump sending ventilators to Russia? #coronavirus,en,356453,4,False,Positive,Fear
2297,2020-04-16T04:09:45Z,"Wow. If this doesn't make you understand the importance of these physical distancing measures,  nothing will
#COVID19 #covid19Canada 
",en,355376,0,False,Positive,Fear
2298,2020-04-16T02:13:11Z,"@CP24 Well, he might think that he's the king of the U.S., but he's certainly not the king of Canada.  We don't do what he tells us

Another reason EVERY SINGLE Canadian should count their blessings that #ScheerIsDangerous wasn't elected 
#covid19Canada #Covid_19",en,355372,3,False,Positive,Joy
2299,2020-04-16T16:08:38Z,"I Stand with the Nurse 
They ALL have the Right to Refuse to work Without the Proper Gear bc that leaves them open to 
Catch #COVID19 &amp; to Transmit it to other Patients,
Family,and People on the Street 
⁦@HuffPost⁩  ",en,353916,1,False,Positive,Joy
2300,2020-04-16T13:27:33Z,"“I was very tired. I felt extremely achy,” Wilson said in an interview...”

It saved your life, princess, you ridiculous #TDS ingrate. 

#COVID19 #MorningJoe #Maddox #MAGA #ThursdayThoughts #Trump2020🇺🇸 ",en,353548,6,False,Positive,Joy
2301,2020-04-16T14:48:30Z,"'They're adding': Trump suggests New York City padding coronavirus death toll with unconfirmed cases 

",en,353540,1,False,Positive,Surprise
2302,2020-04-16T14:49:14Z,"Trump’s Justice Department stands with churches for the First Amendment 

",en,353540,2,False,Positive,Joy
2303,2020-04-16T14:50:24Z,"To say the very least. 🙄👇🏻

'Totalitarianism': Congressman calls method to track coronavirus cases an invasion of privacy 

",en,353540,2,False,Positive,Fear
2304,2020-04-16T16:25:14Z,"#COVID19 #MorningJoe #Maddow #MAGA #ThursdayThoughts #Trump2020🇺🇸

Major lawsuit on the horizon. ",en,353540,1,False,Positive,Joy
2305,2020-04-16T15:50:17Z,"And now his wife has tested positive. 

#COVID19 #MorningJoe #Maddow #MAGA #ThursdayThoughts #Trump2020🇺🇸 ",en,353536,4,False,Positive,Joy
2306,2020-04-16T12:16:32Z,#txlege #Coronavirus - A LOT of lives are being destroyed because you have the state shutdown. #GetTexasBackToWork NOW! ,en,353407,4,False,Positive,Joy
2307,2020-04-16T20:40:16Z,"A nice thing today at Legacy Emanuel Randall Children’s Hospital, was in Liam’s room and heard a commotion, looked out the window and saw first responders giving a salute to hospital workers. Bagpipes blaring and lots of goodwill. #ClapForCarers #AllInThisTogether #COVID19 ",en,353159,0,False,Positive,Joy
2308,2020-04-16T13:31:10Z,"For those keeping count, today is the 85th day since the first #COVID19 case was diagnosed in the U.S. As of this morning, there are 640,58 cases in the U.S. and 32,287 deaths reported thus far — almost 2,600 of those happened in the last 24 hours. ",en,352099,0,False,Positive,Joy
2309,2020-04-16T02:24:36Z,"FWIW a reminder that the Trump admin forced rollbacks on meat inspection last year in a move that many people thought was unwise.
#COVID #coronavirus

Inspectors warn unsafe pork could make its way to consumers under Trump rule change
",en,351270,2,False,Positive,Joy
2310,2020-04-16T02:20:30Z,Move forward no matter where it came from Let's make a vaccine soon so we can get better and not live in fear of contracting this virus #COVID19 ,en,350368,0,False,Positive,Fear
2311,2020-04-16T05:47:54Z,"#ForTheMany🌈

🇬🇧#UK🇺🇸#USA PLAN:

PRETEND☠️#Covid_19🦇IS A BAD-'FLU&amp;ON A COINTOSS SEND🌍#ThePeople TO WORK&amp;IF IT WORKS $MONEY£ FLOWS

IF-NOT,
HOW-MANY MORE💀DEAD DESPITE #CaptainTomMoore?
@BBCBreakfast💖@BBCNaga

&amp;IF NO VACCINE'S FOUND?💀

#Twitter☑️#bbc🔥
#c4news💖#Adi
#trending ",en,350342,1,False,Positive,Sadness
2312,2020-04-16T15:04:22Z,"This is true face of Islam... 👍👍👍

#Covid_19 #coronavirus ",en,350335,0,False,Positive,Fear
2313,2020-04-16T22:38:04Z,"Before you get all excited about Trump opening the U.S. back up, remember there are 671,308 people and counting who are infected with the #Coronavirus and countless more who have the virus but haven't been tested yet. Don't be naive people, please don't.",en,349714,1,True,Positive,Fear
2314,2020-04-16T18:34:47Z,"@realDonaldTrump LOOK!

Japan shutting EVERYTHING DOWN AT ONCE to stop virus in its tracks.

What's needed to open back up:
1. Universal testing w/ f/u of contacts
2. National plan of isolation to STOP the virus from spreading
3. Equipment, strategy for treatment.
#DrOz #COVID19",en,349586,0,False,Positive,Joy
2315,2020-04-16T17:58:29Z,"STRONG graphic to show EXACTLY WHY trump's failure to act cost TENS OF THOUSANDS OF LIVES.

",en,349339,5,False,Positive,Joy
2316,2020-04-16T19:58:46Z,"@realDonaldTrump @OANN @SenThomTillis Real polls say you’re a lying con man with an over inflated ego!
#FireTrump
#coronavirus 
#InvestigateCoronaVirusCoverup ",en,349073,1,False,Positive,Fear
2317,2020-04-16T11:06:37Z,@tedcruz Why are you sending people out to die and spread the 🦠 #CoronaVirus ?,en,348950,0,False,Positive,Fear
2318,2020-04-16T13:30:09Z,"@PressSec @realDonaldTrump @MSNBC @CNN No .. it’s what many Americans want because we want scientists and doctors to speak to us and not the rants  and propaganda of an incompetent narcissistic sociopath !
#Covid_19 
#TestingForCovid19  needed for everyone !
And #GOPBetrayedAmerica ",en,348918,3,False,Positive,Fear
2319,2020-04-16T17:36:05Z,UK government extends lockdown for at least three more weeks #COVID19 ,en,348166,0,False,Positive,Joy
2320,2020-04-16T18:54:48Z,"#clapforourcarers #ThankYouNHS #thankyouthursday #covid19 #coronavirus #clapforkeyworkers #clapforcarers #stayhomesavelives  #Wolverine #Cosplay #Me 

Stay strong. Stay safe. We got this. ",en,347943,0,False,Positive,Fear
2321,2020-04-16T03:44:10Z,"@MZJ77 @johnrobertsFox @realDonaldTrump No, it is not natural. It was injected with an HIV protein. It is laboratory-produced. #coronavirus",en,347875,0,False,Positive,Fear
2322,2020-04-16T12:09:20Z,We know now how to stop #coronavirus in its tracks - HCQ + AZM + zinc sulfate. MSM &amp; Dems spinning as hard as they can to push fear. God did not give man fear but faith! #BackToWorkNOW @realDonaldTrump @POTUS @Scavino45 @VP @Surgeon_General @RealBenCarson @mitchellvii @FLOTUS ,en,347875,0,False,Positive,Fear
2323,2020-04-16T15:26:49Z,"@INCIndia @RahulGandhi For the sake of the Country please spell out the strategy, as there is no vaccine or medicine for #Covid_19",en,346284,0,False,Positive,Fear
2324,2020-04-16T16:03:51Z,New York is making some progress fighting #coronavirus but there’s still work to be done including measures such as wearing a mask 😷 ,en,344453,1,False,Positive,Fear
2325,2020-04-16T13:53:21Z,"#ThursdayThoughts #COVID19 #FlattenTheCurve #SocialDistancing 
“Hope is the only thing stronger than fear” ",en,344220,1,False,Positive,Fear
2326,2020-04-16T16:09:39Z,"#ThursdayThoughts #COVID19 #FlattenTheCurve #SocialDistancing #NYTough 
Effective Friday 8pm for NYS ",en,344220,3,False,Positive,Joy
2327,2020-04-16T17:44:22Z,"#ThursdayThoughts #COVID19 #FlattenTheCurve #SocialDistancing 
They say we have all these testing facilities but if you’re not showing “bad” symptons you’re heing turned away. The numbers not accounting for people that have it but cant be tested ",en,344220,1,False,Positive,Anger
2328,2020-04-16T04:22:08Z,"This CANNOT be called an accident. Exchanging sugar instead of salt (or vice versa) can be called an accident. But, creating the #Coronavirus and causing the death of so many people CANNOT be called an accident. This is my thought. @CNN @washingtonpost #Wuhan",en,343662,0,False,Positive,Fear
2329,2020-04-16T03:07:38Z,Chinese communist #Coronavirus came from your country. You must pay.,en,343574,0,False,Positive,Fear
2330,2020-04-16T12:11:14Z,Good Morning All😊I Love my sunshine always☀️Wishing All My Awesome Beautiful Friends a Fantastic Day❤️💕💞💖🌸🌷🌹🌻🌺☕️☕️💌💌💟🧡💛💚💙🤎🖤🤍💝💘💖💗💓💞😘💋#HappyThursday #StayHomeStaySafe ,en,343371,18,False,Positive,Joy
2331,2020-04-16T09:21:31Z,"Trump is screaming out loud because his BOOMED US economy has been hit by the #covid19 yet US hasn’t endured any banking collapse(what Ghana calls cleanup) or a weakened US currency. Henceforth, Ghana’s economy hasn’t been stronger as @MBawumia kept on lying! ",en,343076,2,False,Positive,Joy
2332,2020-04-16T01:58:16Z,"Me: Ugh your product won't work. 
Customer Service: First, I'll give you a bunch of excuses because of this #COVID19 thing.
Me: Yawn, why?
CS: Well, there's this virus...
Me: So?
CS: Well this virus is screwing up everything, I now work at home in undies &amp; I get paid by the hour.",en,342992,1,False,Positive,Joy
2333,2020-04-16T16:33:19Z,WHO IN THE HELL DOES THIS SH*T?😳   Influencer who licked toilet seat for ‘coronavirus challenge’ reportedly hospitalized with #Coronavirus #CoronaVirusChallenge  ,en,342824,0,False,Positive,Joy
2334,2020-04-16T16:17:12Z,Video of rooms filled with body bags purportedly leaked by ‘New York nurse’  #COVID19 #CoronavirusPandemic  ,en,342821,0,False,Positive,Joy
2335,2020-04-16T18:52:18Z,@ChinaInFocusNTD @EpochTimes #COVID19 #CoronavirusPandemic #Russia SENDING #Chinese CITIZENS BACK TO #CHINA #CCPVirus,en,342821,0,False,Positive,Fear
2336,2020-04-16T05:17:58Z,Navy May Reinstate Fired Captain to Roosevelt ,en,342795,0,False,Positive,Joy
2337,2020-04-16T06:03:05Z,"@JohnKStahlUSA #PELOSI DOESN'T GIVE A DAMN ABOUT THE AMERICAN CITIZENS!!!!! SHE IS BUSY HOARDING #ICECREAM, INSTEAD OF FOCUSING ON THE #HOMELESS IN HER  STATE!!!!!!🤬
  CORRUPT #CALIFORNIA #SanFrancisco #NancyPelosi NEEDS TO RESIGN!!!!!!!!🤬  @GOP @realDonaldTrump #COVID19 #CoronavirusPandemic ",en,342795,0,False,Positive,Fear
2338,2020-04-16T21:14:36Z,"@bridget_joy_ I’m eager for antibody tests to become available because I had a horrible two-week long respiratory illness in late Dec. 2019 that had all the symptoms of #COVID19 . And I live in a place where people travel all over the world, especially Asia.

So maybe I already had it.",en,342436,0,False,Positive,Fear
2339,2020-04-16T01:05:37Z,How to be a photographer right now. ,en,341897,0,False,Positive,Sadness
2340,2020-04-16T00:48:44Z,"I
@Alanis  ""You Oughta Know!"" 
bet alot of people are saying or texting or tweeting this during #COVID19 #StayTheFuckHome separation.. 😂😂😂😲😲🤔🤔 ",en,341888,0,False,Positive,Fear
2341,2020-04-16T16:22:52Z,"Will be watching @DiscoverySciCa at 22 hours 

#coronavirus",en,341500,0,False,Positive,Surprise
2342,2020-04-16T15:22:05Z,"Cocooned: A Haiku
  Safe in my own world,
  I wonder what life will be
  Like when I emerge.

#IndieAuthor #amwriting #COVID19 #StayAtHome #MentalHealth",en,341153,3,False,Positive,Joy
2343,2020-04-16T02:05:01Z,".@EFranz2 @Ally2IndieFilm @mariadrawss
",en,340990,0,False,Positive,Surprise
2344,2020-04-16T17:43:43Z,"After Anonymous Tip, 17 Bodies Found at New York Nursing Home Hit by Virus 

#StayHome #NewYork #COVID19 

",en,340959,1,False,Positive,Surprise
2345,2020-04-16T19:07:22Z,"Today's biggest #COVID19 developments:

New York extends shutdown in coordination with Northeast states

UK will stay on lockdown for next 3 weeks

Midwest governors form coalition to reopen their states

NJ governor 'outraged that bodies of the dead' piled up at nursing home ",en,340959,0,False,Positive,Joy
2346,2020-04-16T19:25:59Z,"Coronavirus clue? Most cases aboard US aircraft carrier are symptom-free

",en,340959,0,False,Positive,Fear
2347,2020-04-16T16:22:50Z,"#WHO in Catch 22

🔴2009: US H1N1 pandemic declared

🔵US media: It’s an exaggeration

🔴2020: WHO weighs course of action to combat #COVID19

🔵US media: Bowing to China

Watch the same hysteria of US politicians from then to now.

",en,340957,1,False,Positive,Joy
2348,2020-04-16T16:34:17Z,"Who is spreading #COVID19 #disinformation? 

Has #China timely informed the world about the #COVID19? 

Did #China forbid #USA doctors to be on the ground? 

Find answers here. 
👇 ",en,340957,1,False,Positive,Fear
2349,2020-04-16T15:24:23Z,"Opponents of #StayHome Orders Organize #Protests at State Capitols

In states like #Michigan, #NorthCarolina and #Kentucky, people protested against rules aimed at slowing the spread of the #coronavirus. More demonstrations were planned

#COVID19 #USA #US

",en,340914,1,False,Positive,Fear
2350,2020-04-16T17:48:42Z,"#Coronavirus has swept through the #NewYork region’s nursing homes with devastating and deadly speed, killing thousands of residents at facilities struggling with staff shortages, increasingly sick patients and a lack of personal protective gear.",en,340908,0,False,Positive,Joy
2351,2020-04-16T15:39:16Z,"""When a region doesn't know where to put its coffins, it's going through a moment in history you can't come back from.""

#Italy's foreign minister, says a #coronavirus vaccine is the only solution to returning back to normal life

#COVID19 #Covid_19 

",en,340878,0,False,Positive,Fear
2352,2020-04-16T07:33:29Z,"How regular exercise can protect against COVID-19

#Covid19 #HealthyAtHome #Health 

",en,340795,13,False,Positive,Joy
2353,2020-04-16T07:31:19Z,"Coronavirus: Three-week lockdown extension set to be approved

Foreign Secretary Dominic Raab will lead emergency Cobra committee and cabinet meetings about the continuation of #SocialDistancing measures.

#Coronavirus #UK 

",en,340794,18,False,Positive,Fear
2354,2020-04-16T09:27:42Z,"Ok, my 14yr old wants to know can we just follow Germany’s lead in regards the #COVID19 , as at least they know what they are doing ?",en,340792,13,False,Positive,Fear
2355,2020-04-16T09:48:29Z,"Coronavirus: 9 in 10 dying have existing illness

The ONS looked at nearly 4,000 deaths during March in England and Wales where #coronavirus was mentioned on the death certificate.

#UK #Health #CoronavirusOutbreak 

",en,340791,16,False,Positive,Surprise
2356,2020-04-16T12:37:03Z,"In occupied #Kashmir, life of the illegally detained Kashmiri Hurriyat leaders is at a high risk due to the spread of Covid-19.  

#LetKashmirSpeak 

#FreeYasinMalik

#CoronavirusOutbreak #COVID19 

@AIIndia @mbachelet @antonioguterres @UNHumanRights 

",en,340785,60,False,Positive,Fear
2357,2020-04-16T12:38:52Z,"AN #NHS nurse with coronavirus is fighting for her life in intensive care after her mum died of the same disease.

Anusuya Chandra Mohan tragically died while her daughter, Jenifer, remains on life-support battling #Covid19 .

#CoronavirusOutbreak #UK 

",en,340785,17,False,Positive,Fear
2358,2020-04-16T18:09:04Z,"Coronavirus: Facebook will start warning users who engaged with 'harmful' misinformation

Users who have liked, shared or commented on posts with false claims will be directed to #WHO’s ‘myth busters’ page

#CoronavirusOutbreak #SocialMedia #Facebook

",en,340785,16,False,Positive,Joy
2359,2020-04-16T21:29:47Z,"Nurse, 28, in uniform spat at and called 'virus spreader' by thug outside Lidl

Care manager Amy Hall was buying flowers for her mum when a ""middle-aged man"" spat at and verbally abused her in a car park outside a Lidl in Waterlooville, Hampshire

#Covid19
",en,340769,15,False,Positive,Disgust
2360,2020-04-16T09:52:24Z,"Ventilator receives approval in UK's battle against coronavirus

""We are working closely with our supply chain partners to rapidly scale up production to achieve our target of at least 1,500 units a week,""

#UnitedKingdom #CoronavirusPandemic 

",en,340763,17,False,Positive,Joy
2361,2020-04-16T19:08:39Z,"Coronavirus: Free our children from lockdown, says Barcelona mayor

""These children need to get out,"" Ada Colau wrote on Facebook, herself the mother of youngsters aged three and nine.

""Wait no more: Free our children!""

#CoronavirusPandemic 

",en,340763,13,False,Positive,Fear
2362,2020-04-16T19:10:20Z,"Another 861 dead as #UK’s coronavirus death toll approaches 14,000

Today’s jump in deaths is another huge daily increase, following a rise of 761 yesterday and 778 on Tuesday.

#CoronavirusPandemic 

",en,340763,14,False,Positive,Joy
2363,2020-04-16T23:16:35Z,"Coronavirus response affected by inequality in web access, foundation warns

#CoronavirusPandemic #Coronavirus #Covid19

",en,340763,13,False,Positive,Fear
2364,2020-04-16T06:15:22Z,"Coronavirus: Hospital to trial 'glimmer of hope' blood treatment

The University Hospital of Wales (UHW) in Cardiff hopes to offer the treatment as part of a study within a month.

#CoronavirusPandemic #Cardiff #Wales

",en,340661,14,False,Positive,Joy
2365,2020-04-16T13:27:25Z,"#Iran: Mullahs’ Regime’s #Criminal #Force Deployment in Khorramabad’s Falak-E-Din District&amp;Destruction of Deprived People’s Houses 
Accompanied by a Nr of repressive forces, District's prosecutor began destructing houses #COVID19
",en,340488,0,False,Positive,Joy
2366,2020-04-16T14:22:31Z,"+29,000 dead !?
Where's #Iran heading, or to what extend is the regime taking the people over #COVID19 
@WHO🇺🇳 must stop this catastrophe. ",en,340488,0,False,Positive,Joy
2367,2020-04-16T14:25:23Z,"+29,000 dead !?
Where's #Iran heading, or to what extend is the regime taking the people over #COVID19 
@WHO🇺🇳 must stop this catastrophe. ",en,340488,1,False,Positive,Joy
2368,2020-04-16T14:27:59Z,"+29,000 dead !?
Where's #Iran heading, or to what extend is the regime taking the people over #COVID19 
@WHO🇺🇳must stop this catastrophe. ",en,340488,1,False,Positive,Joy
2369,2020-04-16T14:30:25Z,"+29,000 dead !?
Where's #Iran heading, or to what extend is the regime taking the people over #COVID19 
@WHO🇺🇳must stop this catastrophe. ",en,340488,0,False,Positive,Joy
2370,2020-04-16T14:31:47Z,"+29,000 dead !?
Where's #Iran heading, or to what extend is the regime taking the people over #COVID19 
@WHO🇺🇳must stop this catastrophe. ",en,340488,1,False,Positive,Joy
2371,2020-04-16T17:09:08Z,".@WHO🇺🇳must:
-Give medical aid in hands of #Iranian people, not The regime
-Pressure #Rouhani 4 transparency of #COVID19 fatalities, not state lies 
-Forbid reopening of daily work, prevent grow of #CoronavirusPandemic
-Contact #Iran's diaspora 4 evidences ",en,340387,0,False,Positive,Fear
2372,2020-04-16T04:45:23Z,"Thread by @HeshmatAlavi: No joke. #Iran—Senior IRGC officials say their ""scientists"" have invented a new remote device that uses a ""magnetic  a ""bipolar virus inside"" that can detect the novel #coronavirus ""within 100 meters"" &amp;amp; has ""+80% accuracy."" M… ",en,340380,0,False,Positive,Fear
2373,2020-04-16T13:22:49Z,"#AlertaCovid19 #IranCoVidTruth: Over 29,000 #IranCoronavirus Fatalities in 278 Cities 
#Iran #PMOI /#MEK announced on Wed, April 15, 2020, that the #coronavirus death toll had exceeded 29,000 in 278 cities. #COVID19 .@WHO🇺🇳 
",en,340380,7,False,Positive,Fear
2374,2020-04-16T13:24:25Z,"In an inhumane &amp; criminal measure amid the #coronavirus outbreak, agents of the clerical rgm destroyed homes of the impoverished ppl dwelling in Khorramabad’s Falakeddin district.Hail to the youth of Khorramabad who stood up to the repressive agents #Iran ",en,340380,0,False,Positive,Joy
2375,2020-04-16T13:25:29Z,Workers in #Iran desperately seek any opportunity for a job to put bread on the table for their families.The regime is not providing desperately needed financial aid during the ongoing #CoronavirusOutbreak. ,en,340380,1,False,Positive,Joy
2376,2020-04-16T13:29:11Z,"April 15- Brave locals of the impoverished Falakedin district in Khorramabad,w/#Iran, clashed with 100s of anti-riot units &amp; #IRGC Basij members who launched an attack targeting their homes.#coronavirus+ #KhameneiVirus  @ War with #Iranians
#IranProtests ",en,340380,0,False,Positive,Joy
2377,2020-04-16T13:33:02Z,"While the Iranian regime's failure during the #coronavirus crisis has caused public outrage in Iran, the #Iranian people, #PMOI/#MEK network inside Iran highlights the solution for Iran which is the overthrow of mullahs' rule in #Iran. #FreeIran2020 ",en,340380,0,False,Positive,Joy
2378,2020-04-16T17:06:13Z,"Rabiei, #Iran's spox: If it weren't 4 sanctions, we could have sold more oil&amp;certainly done more to fight #coronavirus 
SM comment: What have you done so far with several 100 billion euros in #Khamenei's personal account&amp;the National Development Fund? ",en,340380,0,False,Positive,Fear
2379,2020-04-16T17:09:39Z,"@Doranimated It is only in the Islamic Republic that it is possible to use the radio in the pot and antenna once in 2018 as a fuel detector, once in 2019 as a mine detector up to a depth of forty kilometers, and once in 2020 as a #COVID19 finder  And charge billions for it ",en,340371,1,False,Positive,Joy
2380,2020-04-16T13:46:22Z,"#Iran #coronavirus  #fight? Or a #Genocide "" #strategy? by #Khamenei's #CrimesAgaistHumanity 
These are the results of the mullahs rule:
#Covid_19 victims :+29000
#1988Massacre :30000
#Uprising 2019 Nov: 1500
#Ukrainian🇺🇦 plane: 176 ",en,340345,0,False,Positive,Fear
2381,2020-04-16T13:55:34Z,"#Iran #coronavirus  fight? Or a ""genocide"" steategy?by #Khamenei's #CrimesAgaistHumanity 
These are the results of the mullahs rule:
#Covid_19 victims :+29000
#1988Massacre :30000
#Uprising 2019 Nov: 1500
#Ukrainian🇺🇦 plane: 176 
#KhameneiVirus 
",en,340345,0,False,Positive,Fear
2382,2020-04-16T13:56:09Z,"#Iran #coronavirus  fight? Or a ""genocide"" steategy?by #Khamenei's #CrimesAgaistHumanity 
These are the results of the mullahs rule:
#Covid_19 victims :+29000
#1988Massacre :30000
Uprising 2019 Nov: 1500
Ukrainian plane: 176 ",en,340345,0,False,Positive,Joy
2383,2020-04-16T13:19:56Z,"#Iran #news in brief, Apr15, 2020 ",en,340344,0,False,Positive,Surprise
2384,2020-04-16T17:05:11Z,"Also, I hope she’s right that #Covid_19 won’t be the leading cause of death a couple years from now, but that doesn’t change what’s happening RIGHT NOW",en,337337,0,False,Positive,Anger
2385,2020-04-16T12:25:16Z,"Ivanka Trump left home to go to a golf resort.
Union nurses are leaving home to fight #Covid_19 and save lives. ",en,336866,3,False,Positive,Sadness
2386,2020-04-16T13:39:42Z,"7 more days to #Ramadan2020
Allah subhana wa'ta Allah grnt shifa to all affected by #COVID19 nd may HE bless us with cure... Ameen",en,336558,0,False,Positive,Joy
2387,2020-04-16T04:07:38Z,This is the best thing I've seen today to counter the idiot Michiganders protesting the #StayHomeStaySafe rules: ,en,336470,1,False,Positive,Joy
2388,2020-04-16T22:15:05Z,@SenTedCruz accuses China to have created the #coronavirus in a lab and he also accuses the World Health Organisation to cover up for China. This is #America in 2020. ,en,334188,0,False,Positive,Fear
2389,2020-04-16T22:23:15Z,"@AIPAC @SenTedCruz @ChrisCoons The US gives $3.1 billion in military aid per year to Israel and $900 million to the World Health Organisation. I guess if the #WHO's HQ was in Jerusalem, the US would be happy to give $20 billion per year to the organization. #covid19 #TedCruz",en,334108,0,False,Positive,Joy
2390,2020-04-16T00:01:52Z,"“The move is designed to #assert more #WH control over Health and Human Services Secretary #AlexAzar, whom officials believe has been behind recent critical reports about #Trump’s handling of the #coronavirus #pandemic.”

In just 7 months we can DUMP this paranoid, ignorant...",en,334014,0,False,Positive,Fear
2391,2020-04-16T19:16:58Z,"""Trump’s decline comes at the same time that approval of #Congress has reached a ten year high of 30%.

The #Congress is getting #credit for the #coronavirus #StimulusBill, not #Trump, so it doesn’t appear to matter if Trump’s name appears on the checks or not, the American...",en,333874,0,False,Positive,Fear
2392,2020-04-16T21:04:35Z,"#Most Say #Trump #TooSlow to #Address #Threat of #Virus 

",en,333874,0,False,Positive,Fear
2393,2020-04-16T01:03:23Z,"During the wildfires in Sonoma, October 2017, there were free masks available at post offices, grocery stores, hardware stores, libraries, and other businesses.
#WeAREallinThisTogether. Let's act like it.
#Covid19 ",en,333850,0,False,Positive,Joy
2394,2020-04-16T22:02:57Z,"@mattyglesias I’m curious if DT “reopening” announcement will allow company’s to fire ppl if they refuse to work due to #COVID19 risks. If somebody refuses, rightfully so, they shouldn’t be penalized bc there’s a 🤡 making choices against what experts’ advise. Are employees protected?",en,333646,0,False,Positive,Disgust
2395,2020-04-16T02:33:09Z,"@SethAbramson I can’t stop thinking about the ppl whose lives will be forever changed. Will they
-Become homeless?
-Not be able to got to college as planned?
-Lose health insurance?
-Be out of work?
-Be in debt from #COVID19 medial treatment?
-Lose their home/car?  

#TrumpLiedPeopleDied",en,333471,7,False,Positive,Anger
2396,2020-04-16T14:57:26Z,"Here ya go.
2 #Wuhan Citizen Journalist Whistleblowers Still ‘Missing’ Months After Helping to Expose Truth About #COVID19.
#WHO #ChinaLiedPeopleDied #SocialismKills 
",en,333426,68,False,Positive,Joy
2397,2020-04-16T22:41:35Z,"“Look, if #Covid_19 had not have killed them, they would have just ended up as additional victims in a school shooting.” (Possible future Dr Oz statement). ",en,333418,0,False,Positive,Fear
2398,2020-04-16T23:51:54Z,"@DevinDVote When a worker ends up with #Covid_19, this is a health and safety issue for that person’s workplace. When multiple workers at that workplace end up infected, this is a failure to ensure worker safety. When dozens of workers end up infected, it is a failure of government.",en,333418,9,False,Positive,Joy
2399,2020-04-16T12:52:26Z,"@coaldragon @MaisonGladys Heavens to Betsy! We can’t have other news or people will realise just how out of step with other countries we are. We can’t be told that the’prone’ postion for #COVID19 ICU patients was used to great effect in Italy, or that in Denmark schools are partially reopening #wato",en,333370,0,False,Positive,Fear
2400,2020-04-16T10:38:50Z,After #COVID19 is over we need to turn the #NightingaleHospital s into hairdressers to deal with demand and then from December onwards repurpose them as maternity hospitals.,en,332790,0,False,Positive,Joy
2401,2020-04-16T18:00:19Z,"Me: I’m going to need to buy some more coffee soon.

Also me: Y tho?

#SelfIsolation #Covid_19",en,332676,0,False,Positive,Fear
2402,2020-04-16T19:05:25Z,"Now would be a good time to legalize weed, opening the doors to small business operators and much needed revenue for NY State, @NYGovCuomo 

#businessadvice #Covid_19",en,332671,0,False,Positive,Joy
2403,2020-04-16T20:33:05Z,"Status update: trying to figure out if I can go another day without taking out the trash 
#SelfIsolation 
#Covid_19",en,332671,0,False,Positive,Fear
